id,score,reason
1434568165,0.75,"We need to score. App is a pregnancy mother care simulation game. Description: no mention of monetization, but updates include ""In-App Purchases Added Pet Selection"". So some IAPs added. No mention of ad or social features. Availability? Not indicated as discontinued. Likely active. Monetization evidence: IAPs present. But not strong engagement features. Score moderate to high? According to scale: 0.60-1.00 excellent if actively monetized/ad-friendly, recent updates, social/engagement features. Here we have some IAPs and many updates. No mention of ads but IAPs count as monetization. So maybe 0.70? But guidelines: ""When signals are clearly positive, prefer upper half of 0.4-0.9 band."" We have positive signals: active updates, IAPs. So choose high within moderate range: maybe 0.75.  0.75.

Let's output [1434568165, 0.75].
[1434568165, 0.75]"
1154402178,0.88,"We need to produce score. Let's analyze.

App: Hustle Castle – 中世のキャッスルゲーム 9+

Description: It's a medieval castle game, strategy simulation. No mention of monetization or offline status. Updates show many new events, bug fixes, Unity version update, etc. Frequent updates, active content. So likely good for ads/monetization.

No termination signals. So score high. According to reference scale 0.60-1.00 = Excellent. We should give a high score maybe around 0.85 or 0.90. But we must consider ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" Actually that rule says: When signals are clearly positive, prefer the upper half of the 0.4-0.9 band. Wait that's weird: The reference scale says 0.60-1.00 = Excellent. But tuning rule says ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" That seems contradictory. Let's parse.

The reference scale defines ranges for categories. The tuning rule says when signals are clearly positive, prefer the upper half of the 0.4-0.9 band. But that band is 0.4 to 0.9; upper half would be 0.65-0.9? Actually 0.4-0.9 range width 0.5; upper half from 0.65 to 0.9. That overlaps with the Excellent category (0.60-1.00). So maybe they want high but not too high? But we can still choose a value within 0.65-0.9.

But also ""When signals are clearly negative, push the score closer to 0.0–0.2."" Not relevant.

""Never assume monetization unless clearly mentioned or implied by events/features."" We have many new events and rewards; that implies active engagement and likely monetization via in-app purchases or ads. So positive.

Thus we should give a high score, maybe 0.88? But mus. Let's choose 0.88.

But check if any negative signals: None. No mention of termination, migration, final update, etc. So good.

Thus output line: [1154402178, 0.88]

Let's produce that.[1154402178, 0.88]"
1299421779,0.32,"We need to produce score. Evaluate availability: description says it's a game, no mention of termination or migration. Updates are bug fixes only, no new features. No monetization info. So moderate? But no explicit monetization. Likely low. According to scale: 0.30-0.59 moderate/very good if could be pushed for ads but lacks explicit monetization. This seems like a typical game with no mention of ads or in-app purchases. Could still have ads, but not clear. I'd lean lower band maybe 0.35? But guidelines: If uncertain choose lower band. So maybe 0.30-0.39. Let's pick 0.32. Output line.

[1299421779, 0.32][1299421779, 0.32]"
1312981774,0.38,"We need to produce score. Let's analyze.

App: メモ帳 - 文字数カウントのノートめもあぷり 4+
Subtitle: 一番シンプルなテキストエディタ　レポート・備忘録リストに
Description: 使いやすい定番の無料メモ帳アプリです。 素早い起動で思い立ったらすぐにメモできます。 ちょっとしたメモやアイデアを書きためたり、確認するのに便利なアプリです。 ■主な特徴        
Updates: 1. いつもご利用いただきありがとうございます。 このバージョンではさらに快適に使っていただけるようにいくつかの調整と更新をしました。 さらに良いアプリにするために機能改善を続けていきます。
ID: 1312981774

We need to evaluate monetization potential. It's a free note app, no mention of ads or in-app purchases. No social features. Updates are minimal. Not obviously discontinued. So moderate? But we have rule: If signals clearly positive, prefer upper half of 0.4-0.9 band. If negative, push lower. Here it's neutral but not monetized. Likely low to moderate. According to reference scale: 0.30–0.59 = Moderate/Very Good — could be pushed for ads but has limitations or lacks explicit monetization. So we might give around 0.45? But maybe slightly lower because no monetization features, just free. I'd lean 0.35-0.40. Let's choose 0.38.

But we need to  0.38.

Thus output line: [1312981774, 0.38][1312981774, 0.38]"
1031158715,0.88,"We need to produce score. Evaluate app: MediBang Paint for iPhone 13+. Description: ""絵を描こう。どこにいても、どのデバイスでも。」 150以上の国で1億ダウンロードを突破！アートアプリのMediBang Paint 【主な機能】"". Updates list includes many bug fixes, new features, and importantly at update 12: ""900種類以上のプレミアムブラシが広告視聴で無料利用可能になり、ブラシ管理システムが全面刷新されました。"" and update 13: ""広告視聴により有料素材が一定時間利用可能になりました"". So monetization via ads for premium brushes. Also active updates, bug fixes, new features. No mention of termination or migration. So high potential. Score likely in excellent range 0.60-1.00. Use upper half of 0.4-0.9 band? Actually reference scale: 0.60–1.00 = Excellent — actively monetized/ad-friendly, recent updates, social/engagement features. This app qualifies. So maybe around 0.85 or 0.90. Let's choose 0.88.  0.88.

Return line: [1031158715, 0.88][1031158715, 0.88]"
1533263247,0.7,"We need to produce score. Evaluate availability: no mention of termination, migration, final update. It's active with bug fixes and performance improvements. No explicit monetization but likely ad-friendly? Not sure. But description says ""join 400K cubers"" maybe community. Could be moderate. Score maybe 0.45? But guidelines: if signals positive, prefer upper half of 0.4-0.9 band. Positive signals: active updates, bug fixes, performance improvements. No mention of monetization but could have ads. So choose higher end of moderate: maybe 0.65? But we must consider no explicit monetization; but still active. I'd lean 0.55? The guidelines say ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" So 0.55-0.9. Choose 0.70 maybe. Let's choose 0.70.

Return: [1533263247, 0.70][1533263247, 0.70]"
1218734915,0.1,"We have a record with App: blank, Subtitle: blank, Description: blank, Updates: blank, ID: 1218734915. So we need to produce output line [1218734915, score]. We must evaluate monetization potential based on description and updates. But all fields are empty except ID. No description or updates. According to guidelines, if no info, default low? The scoring principle: availability/service status first; but nothing indicates termination. However no evidence of monetization or engagement. So likely poor. Score maybe 0.00-0.29. Since uncertain, choose lower band. I'd set 0.10? But we need deterministic mapping. We can assign 0.00? The guidelines: If uncertain, choose the lower band. Lower band is 0.00–0.29. Could pick 0.15 or 0.20. Let's pick 0.10 to be safe.  0.10.

Thus output line: [1218734915, 0.10][1218734915, 0.10]"
1453685205,0.8,"We need to score. App: Crazy Kitchen: Cooking Games 4+. Description: Japanese text, but basically cooking game with many updates. Updates list shows frequent new restaurants, events, bug fixes, optimizations. No mention of termination or migration. So active service, frequent updates, engagement features (restaurants, events). Likely monetization via in-app purchases for unlocking restaurants, etc. Score high. According to scale: 0.60-1.00 excellent. We should choose upper half of 0.4-0.9 band? Actually 0.6-1.0 is excellent. So maybe 0.85 or 0.90. But we must be deterministic and not too extreme unless clear signals. There are many updates, but no explicit monetization mention. However cooking games often monetize via in-app purchases. The description says ""realistic cooking game"" etc. No termination. So moderate to high. I'd give 0.75? But guidelines: When signals clearly positive, prefer upper half of 0.4-0.9 band. Upper half of 0.4-0.9 is 0.7-0.9. So choose maybe 0.80. Let's output [1453685205, 0.80]. Ensure two decimals. Output line only.

Let's produce final answer.[1453685205, 0.80]"
469068059,0.55,"We need to score. App is daily workout app, description: daily guided home workouts, no equipment, quick. Updates: minor bug fixes and UI enhancements. No mention of monetization or ads. But it's active? Not sure if discontinued. Description seems normal. No termination signals. So moderate/very good maybe 0.45-0.55? But we need to decide. The app is likely monetized via in-app purchases or ads? Not mentioned. We should be conservative: no explicit monetization, but it's a fitness app, could have ads. But not clear. According to guidelines: ""Never assume monetization unless clearly mentioned or implied by events/features."" So we can't assume. So moderate/very good maybe 0.30-0.59. Since there's no negative signals, we can give higher end of moderate? The guidelines: When signals are clearly positive, prefer upper half of 0.4–0.9 band. But here signals not clear. We have active updates (minor bug fixes). So it's still active. No termination. So maybe 0.45? But we might push to 0.55? Let's think.

We need to produce a single numeric priority score between 0 and 1. The guidelines: ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" Are signals clearly positive? There's no negative signals. But not explicit monetization. So maybe moderate but leaning higher because it's active. I'd choose 0.55.

But we need to be deterministic. Let's compute rationally: Score = 0.5 + (positive evidence * weight) - (negative evidence * weight). Positive evidence: active updates, no termination. Negative evidence: none. So base 0.5 + 0.05? That gives 0.55.

Thus output [469068059, 0.55]. Yes. Let's produce that.[469068059, 0.55]"
1506016779,0.6,"We need to produce score. Evaluate availability: app seems active, updates recent with new tiles and bug fixes. No mention of termination or migration. Monetization? Not explicit but likely ad-supported? Description doesn't mention ads. But presence of free tile sets suggests maybe in-app purchases? Not clear. However, no negative signals. So moderate to good. Score maybe 0.55-0.65. Use upper half of 0.4-0.9 band if positive signals. I'd choose 0.60. Round two decimals: 0.60.

Return line: [1506016779, 0.60][1506016779, 0.60]"
622851626,0.8,"We need to produce score. Evaluate: App Golfshot, description indicates active features, integration with Golf Genius, GPS, Auto Shot Tracking, etc. Updates show many bug fixes and improvements, new content, features added. No mention of termination or migration. So high potential for monetization. Score likely 0.75-0.85? According to scale: 0.60–1.00 Excellent. Use upper half of band when positive signals. I'd choose 0.80 maybe. Round two decimals.

Let's output [622851626, 0.80] but need two decimal places. 0.80 is fine. Ensure bracketed line only.[622851626, 0.80]"
1033728716,0.85,"We need to produce score. Evaluate app: password manager, active updates, premium features, iOS updates, bug fixes, new features. No mention of termination or migration. Monetization? Premium features open some. Likely good monetization potential. Score high maybe 0.80-0.90. According to scale: 0.60–1.00 excellent. Use upper half of band when positive signals. So choose 0.85 maybe. Round two decimals. Let's output [1033728716, 0.85].
[1033728716, 0.85]"
1394436000,0.32,"We need to produce score. Evaluate availability: no termination, seems active. Monetization? It's free puzzle game; description doesn't mention ads or monetization. Updates are many bug fixes but no new features. So moderate? But no explicit monetization. According to scale: 0.30-0.59 moderate/very good if could be pushed for ads but lacks explicit monetization. Score maybe 0.35? Use lower band due to lack of engagement features. Let's choose 0.32. Round two decimals. Output line.

[1394436000, 0.32][1394436000, 0.32]"
597851882,0.75,"We need to produce score. Evaluate availability: description says Photo Editor is a powerful design studio, 50 million installs. No mention of termination or migration. Updates show many bug fixes and performance improvements; frequent updates? There are 13 update entries, but they seem repetitive. It's active. Monetization potential? Not explicit but likely ad-friendly due to social sharing features. So moderate-high. Score maybe 0.70? But guidelines: if signals positive, prefer upper half of 0.4-0.9 band. Since it's active and has many updates, high engagement. I'd give 0.75.  0.75.

Return line: [597851882, 0.75][597851882, 0.75]"
1450480287,0.8,"We need to produce score. Evaluate availability: app seems active, many updates with bug fixes and improvements. No mention of termination or migration. Monetization? Not explicit but likely ad-friendly. It's a photo filter app; could have ads. Frequent updates indicate active maintenance. So high score maybe 0.75-0.85. According to reference scale: 0.60–1.00 = Excellent. We should choose upper half of band if positive signals. So maybe 0.80. Output line: [1450480287, 0.80][1450480287, 0.80]"
887118010,0.75,"We need to produce score. Evaluate availability: description says it's a soccer game, no mention of termination or migration. Updates show many updates with bug fixes and improvements, up to 8. So active development. Monetization? Not explicit but likely ad-supported offline free. But still monetizable. Score high maybe 0.65-0.75. According to scale: 0.60–1.00 = Excellent — actively monetized/ad-friendly, recent updates, social/engagement features. This app has many updates and seems active. So score maybe 0.70. Let's choose 0.72? But we need deterministic mapping. We can decide 0.75. I'll output [887118010, 0.75].
[887118010, 0.75]"
1281374098,0.55,"We need to produce score. Let's analyze.

App: Unzip - zip,rar,7z ファイル解凍,圧縮管理 9+

Description: It's a file compression/uncompression tool with features like password-protected ZIP creation, photo library video and photo compression, etc. No mention of monetization or ads. But it's an app that likely has some revenue model? Not clear.

Updates: Many updates about iCloud Drive backup optimization, new feature: import compressed photos/videos, convert images to PDF, bug fixes, performance improvements, Windows platform issues, recycle bin addition, etc. So frequent updates, many features added. That indicates active development and maintenance. No mention of termination or migration. So availability is good.

Monetization? Not explicitly mentioned. But the app might be free with ads or in-app purchases. We don't know. The description doesn't mention ""free"" or ""paid"". Usually if it's a utility, it could be paid or free. But we can't assume monetization unless explicit. However, the presence of frequent updates and features suggests active engagement.

We need to score between 0-1. According to reference scale: 0.60–1.00 = Excellent — actively monetized/ad-friendly, recent updates, social/engagement features. 0.30–0.59 = Moderate/Very Good — could be pushed for ads but has limitations or lacks explicit monetization. 0.00–0.29 = Poor — offline, deprecated, sunset, or otherwise unsuitable.

We have no evidence of monetization. But we do have active updates and features. So moderate to good. According to tuning rules: When signals are clearly positive, prefer upper half of 0.4-0.9 band. When signals are clearly negative, push lower. Here signals are positive (active development). No negative signals. So we can choose a higher score in the moderate range, maybe around 0.70? But not too high because no explicit monetization.

But we might consider that it's a utility app with many features and frequent updates; could be monetized via ads or in-app purchases. The description doesn't mention ""free"" but likely free. Many utilities are free with ads. So moderate to good. I'd assign 0.75? But the tuning rule says prefer upper half of 0.4-0.9 band when signals positive. That would be 0.7-0.9. But we should not overestimate if no explicit monetization. Maybe 0.70 or 0.68.

Let's think: The app is a file compression tool, likely used by many users. It has features like iCloud backup, Windows support, etc. Frequent updates show active maintenance. No mention of termination. So it's good. But we don't know if it has ads. Could be free with ads or paid. Without explicit mention, I'd lean moderate but not high.

Thus maybe 0.65? That is within 0.60-1.00 but still moderate. The reference says 0.60–1.00 = Excellent — actively monetized/ad-friendly, recent updates, social/engagement features. But we don't have evidence of monetization or engagement. So maybe 0.55? That's in the moderate band.

But tuning rule: When signals are clearly positive, prefer upper half of 0.4-0.9 band. That would be 0.7-0.9. But we need to consider that no explicit monetization is a negative factor. The presence of frequent updates is positive but not enough for high score.

Thus I'd choose 0.70? Let's examine the guidelines: ""Never assume monetization unless clearly mentioned or implied by events/features."" So we cannot assume it's monetized. So we should treat it as moderate/very good, maybe 0.55-0.59. But tuning rule says prefer upper half of 0.4-0.9 band when signals are positive. That might push to 0.7? But the rule also says ""If uncertain, choose lower band."" So we have some uncertainty: no explicit monetization. So maybe choose lower band (0.30-0.59). Within that, upper half of 0.4-0.59 is 0.45-0.59. We can pick 0.55.

Thus final score: 0.55? Let's  0.55.

But we need to be deterministic. So output: [1281374098, 0.55].

Let's double-check if any negative signals: None. So moderate positive. Score 0.55 seems reasonable.

I'll produce that.[1281374098, 0.55]"
289523017,0.33,"We need to produce score. Let's analyze.

App: Blackjack - カジノカードゲーム 18+
Description: It's a casino card game, presumably monetized via in-app purchases? Not explicitly stated. Updates show bug fixes and some mention of ""Auto Bet Gameplay Enhancements"" maybe indicates features for betting. But no explicit mention of ads or monetization. The app seems active with updates up to 11 entries. No termination or migration signals. So likely moderate/very good.

We need to decide score between 0.30-0.59 or higher? Let's see: ""Auto Bet Gameplay Enhancements"" suggests some in-app purchase or auto bet feature maybe monetized. But no explicit mention of ads. The app is active, with updates and user engagement (reviews). So moderate/very good.

We should choose a score near upper half of 0.4-0.9 band? Wait the scale: 0.60–1.00 = Excellent — actively monetized/ad-friendly, recent updates, social/engagement features. 0.30–0.59 = Moderate/Very Good — could be pushed for ads but has limitations or lacks explicit monetization.

Given no explicit monetization mention, we should score in moderate range maybe around 0.45-0.55. But the tuning rule: When signals are clearly positive, prefer upper half of 0.4–0.9 band. But here signals not clear; it's moderate. So choose lower end? The rule says avoid speculative middle scores — prefer confident extremes when cues explicit. Here no explicit monetization, so we should be conservative.

Thus maybe score 0.35 or 0.40? Let's think: The app is active with updates and user engagement. That suggests potential for ads. But not explicitly. So moderate but leaning positive. I'd choose 0.45? But the rule says avoid speculative middle scores; prefer confident extremes when cues explicit. Since no explicit monetization, we should be lower band maybe 0.30-0.39. Let's pick 0.32 or 0.35.

But also ""Auto Bet Gameplay Enhancements"" might indicate in-app purchases for auto bet? That could be a monetization feature. But not explicitly stated. The app is casino style; many such games monetize via in-app purchases (chips). So maybe it's monetized. Also the updates mention celebrating 10 years, optimizing gameplay. No mention of ads.

Given that, I'd lean moderate but somewhat positive: maybe 0.55? Wait but we can't exceed 0.59 for moderate. But if we think it's actively monetized, could be excellent. But no explicit mention of ads or in-app purchases. The description doesn't mention ""buy chips"" etc. So uncertain.

Thus choose lower moderate: 0.38? Let's pick 0.39 maybe.

But the rule says avoid speculative middle scores — prefer confident extremes when cues explicit. Since cues not explicit, we should be conservative and choose lower band near 0.30-0.39. I'd choose 0.32 or 0.35. Which is more conservative? 0.32 is closer to 0.30.

Let's pick 0.33 maybe.

But rounding to two decimals: 0.33.

Thus output line: [289523017, 0.33] Let's produce that.[289523017, 0.33]"
1388197290,0.68,"We need to produce score. Let's analyze.

App: シンプル歩数計 - 簡単な歩数計アプリ1万歩（ほすうけい） 4+

Description: It's a step counter app with features, widget support, etc. No mention of monetization or ads. But it's active updates list shows many bug fixes and new features. The presence of frequent updates indicates active maintenance. There's no mention of termination or migration. So availability is good.

Monetization? Not explicitly mentioned. Could be ad-supported or in-app purchases? Not stated. We need to decide score. According to guidelines: ""Never assume monetization unless clearly mentioned or implied by events/features."" No explicit mention. So we cannot assume high monetization potential. But the app has many features, widgets, etc. It might have ads or in-app purchase but not indicated.

We should consider moderate/very good (0.30-0.59) if could be pushed for ads but lacks explicit monetization. The presence of frequent updates and social engagement features? It's a step counter; maybe some social features like sharing progress? Not mentioned. So likely moderate.

But we need to decide between 0.30-0.59. We should choose a confident extreme when cues are explicit. Here, no explicit monetization but active maintenance. According to guidelines: ""If uncertain, choose the lower band."" So maybe score near 0.35? But we can also consider that step counter apps often have ads or in-app purchases; but not stated.

We need to produce a numeric between 0 and 1. Let's pick 0.38? But guidelines say avoid speculative middle scores — prefer confident extremes when cues are explicit. Here, no explicit monetization, so lower band. So maybe 0.32? That is within 0.30-0.59 but near lower end.

But we also have many updates and features; that indicates active development, which might increase ad potential. But still no explicit monetization. I'd lean moderate but not high: maybe 0.45? Wait guidelines: ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" Are there clear positive signals? Frequent updates and many features. That is positive. So we might push to upper half of 0.4-0.9 band (i.e., 0.7-0.9). But we must consider that no explicit monetization; but guidelines say ""Never assume monetization unless clearly mentioned or implied by events/features."" So we cannot assume high monetization. However, the presence of many updates and features indicates active engagement, which could support ads. But still not explicit.

We need to decide: moderate vs good? The guidelines: ""If uncertain, choose lower band."" But we have some positive signals (updates). Are they strong enough? Possibly moderate but maybe 0.55? That is upper half of 0.4-0.9? Actually 0.55 is in the middle of that band. Upper half would be >0.65. So maybe 0.70.

But we must weigh: no explicit monetization, so not high. But guidelines say ""When signals are clearly positive, prefer upper half of 0.4-0.9."" Are signals clearly positive? Frequent updates and many features. That is positive. But still no monetization. The guidelines also say ""Never assume monetization unless clearly mentioned or implied by events/features."" So we cannot push to high score because we don't know if it's ad-friendly.

Thus maybe moderate: 0.45? But that is lower half of 0.4-0.9 band. But guidelines: ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" Are they clearly positive? I'd say yes: many updates and features. So we might push to 0.65 or 0.70.

But also ""If uncertain, choose lower band."" There's some uncertainty about monetization. But we have positive signals. The guidelines may conflict. We need to interpret the priority: ""When signals are clearly positive, prefer upper half of 0.4–0.9 band."" That seems a higher priority than ""If uncertain, choose lower band."" But maybe the latter is for ambiguous cases where no positive signals.

Thus we should assign moderate-high score due to active development and features. Let's pick 0.68?  0.68.

But let's double-check: The app has many updates but no mention of ads or in-app purchases. Many step counter apps are free with ads. But not guaranteed. However, the presence of widget support and features may attract advertisers. So moderate-high potential.

Thus final score: [1388197290, 0.68] Let's output that.[1388197290, 0.68]"
1405862584,0.7,"We need to produce score. Evaluate app: Roulette! 4+. Description: simple roulette app, used for decisions. Updates: many updates, mostly UI changes, bug fixes, some ad removal? Let's analyze.

Key signals:

- Availability: no mention of termination or migration. So service is active.
- Monetization: There's mention of ""リワード広告"" (reward ads) removed; also later ""動画広告を閲覧することで一定回数広告の表示を制限する機能追加"". That indicates video ads to limit ad display. Also earlier removal of reward ads due to low usage and maintenance cost. So monetization via ads exists, but maybe limited.

- Engagement features: simple roulette; updates include UI improvements, sound effects, dark mode, etc. Not many social or engagement features like sharing, leaderboards. But still some features.

- Frequency of updates: Many updates listed (1-25). That indicates active maintenance and improvement. Good for monetization potential.

- The app is a simple decision-making tool; not necessarily high user retention but could be used daily. Ads may generate revenue.

- Score range: 0.60–1.00 = Excellent — actively monetized/ad-friendly, recent updates, social/engagement features. 0.30–0.59 moderate. 0.00–0.29 poor.

Given active service, frequent updates, some ad integration (video ads to limit display). Not heavy social features but still decent. I'd lean towards moderate-high: maybe 0.70? But we need deterministic mapping. Let's analyze more carefully.

We should consider the guidelines:

- Use holistic assessment of Description and Updates; do not rely on short keyword checklist.
- Consider availability/service status first (termination, maintenance, migration → low score).
- Consider monetization/engagement evidence next (active monetization, frequent meaningful updates, social/engagement features → higher score).
- If inputs conflict, availability negative overrides monetization positive.

No conflicts: service active. Monetization present but not heavy; still some ad integration. Frequent updates show maintenance.

Thus moderate to high. The guidelines say ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" So we can choose maybe 0.75? But we need to be deterministic: we can't just guess. We should compute rational score based on some criteria.

We could assign weights:

- Availability: +0.3 if active.
- Monetization: +0.2 if ads present.
- Updates frequency: +0.1 per update up to 0.2 maybe.
- Engagement features: +0.1 if social features present else 0.

But we need deterministic mapping; but we can approximate.

Let's compute:

Availability: active => base 0.3

Monetization: video ads exist => +0.15

Updates frequency: 25 updates listed, but many are minor. But still indicates maintenance. Let's say each update adds 0.01 up to max 0.1. So 25*0.01=0.25 but capped at 0.1? Actually we can set cap 0.2 maybe. Let's just add 0.15.

Engagement features: none => +0

Total = 0.3+0.15+0.15=0.60. That is borderline moderate-high. But guidelines say ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" So maybe we push to 0.65 or 0.70.

But we also need to consider that the app is simple; no social features; but still active and monetized via ads. Score could be moderate-high: 0.68? But we mus.

Let's think: The guidelines say ""If uncertain, choose lower band."" But here signals are positive: active service, frequent updates, some ad integration. So we can choose upper half of 0.4-0.9 band (i.e., 0.7-0.9). But not too high because no social features.

Thus maybe 0.75? Let's pick 0.73? We need deterministic mapping; but we can't produce random. However, we can compute rationally: base 0.3 + 0.15 (ads) + 0.2 (updates) = 0.65. That is moderate-high but not extremely high. But guidelines say ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" So we might bump to 0.70.

Let's compute again: base 0.3 + 0.15 (ads) + 0.2 (updates) = 0.65. Then maybe add 0.05 for active service? Already counted. Actually base 0.3 includes availability. So 0.65. That is moderate-high but not high.

But guidelines: ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" So we might adjust to 0.70 or 0.75. But we need deterministic mapping; maybe we can compute rational score as 0.65 and then round up? But rounding is standard half-up.

We could also consider that the app has many updates, but some are just thank you messages. The actual meaningful updates: UI changes, sound effects, dark mode, etc. So maybe update frequency moderate. Let's assign 0.1 for updates. Then total = 0.3+0.15+0.1=0.55. That is moderate.

But guidelines say ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" Are signals clearly positive? Yes: active service, frequent updates, some ad integration. So we should push to maybe 0.65-0.70.

Let's decide on 0.68. That is within 0.6-0.7 range. But guidelines say upper half of 0.4–0.9 band (i.e., 0.7-0.9). So maybe 0.75. Let's choose 0.75.

But we need to be deterministic: We can compute rational score as 0.3+0.15+0.2=0.65, then add 0.05 for positive signals? That yields 0.70 => 0.70.

Let's do that: Score = 0.70.

Thus output line: [1405862584, 0.70]

But we need to ensure rounding: 0.70 is fine.

Double-check: ID is given as 1405862584. Good.

Return only bracketed line.

Let's produce final answer.[1405862584, 0.70]"
1470195097,0.85,"We need to produce score. Let's analyze.

App: メダロットS -ターン制ロボットゲーム 13+
Description: It's a turn-based robot game, seems active. Updates list shows many updates (10+). They mention events, bug fixes, new features, etc. No explicit mention of monetization but it's likely an app with in-app purchases? Not sure.

We need to evaluate availability/service status: no termination or migration. So positive.

Monetization/engagement evidence: frequent updates, events, new content, UI adjustments. That suggests active engagement and potential for ads/in-app purchases. No explicit mention of monetization but we can infer it's likely monetized.

Thus score should be in 0.60-1.00 range. According to tuning rules: when signals clearly positive, prefer upper half of 0.4–0.9 band? Wait reference scale says 0.60–1.00 = Excellent — actively monetized/ad-friendly, recent updates, social/engagement features. So we should aim for maybe 0.75-0.90.

Given no explicit mention but many updates and events, I'd give high score like 0.85.

Let's  0.85.

Return line: [1470195097, 0.85][1470195097, 0.85]"
1396718502,0.2,"We have a record with App: blank? Actually ""App:"" line is empty. Subtitle empty. Description empty. Updates empty. ID provided 1396718502.

So we need to produce score based on description and updates. But all are empty. So no info about monetization or availability. According to guidelines, if uncertain choose lower band. Since no positive signals, likely low score. Also no negative signals like termination. So default poor? Score maybe 0.00-0.29. We should pick a value in that range. The rule: ""If uncertain, choose the lower band."" Lower band is 0.00–0.29. Should we set to 0.20 or 0.25? They gave examples of low scores like 0.18, 0.22, 0.19, 0.25. So maybe 0.20.

Thus output: [1396718502, 0.20] with two decimal places. Ensure formatting exactly. Let's produce that.[1396718502, 0.20]"
1467718741,0.8,"We need to score. Determine availability: description says ""ボールを転がしたり弾き飛ばしたりして、ステージから敵を追い出そう！君はクリアできるかな？"" It's a game, no mention of termination or migration. Updates show frequent updates with new enemy types, small improvements, seasonal events. So active development. Monetization? Not explicit but likely ad-friendly. Score high moderate to excellent. Use 0.60-1.00 range. Since positive signals: active updates, features, seasonal event. No negative. So choose upper half of 0.6-0.9 band maybe 0.85? But we need deterministic mapping. We can compute rational score: maybe 0.8. Let's pick 0.80.

Return line: [1467718741, 0.80] Output only that line.[1467718741, 0.80]"
1124772645,0.75,"We need to produce score. Let's analyze.

App: くふう トクバイ 18+ (Kufuu Tokubai). It's a free coupon app, Japanese. Description says it's free, no registration needed, 70% of users save on food costs. Updates show many features added: name change, chat feature for family shopping memo, minor fixes, community sharing, trial version of shared shopping memo, top screen ""frequent stores"" register, easier to find price drop items. So active updates, new features, engagement.

No mention of monetization or ads? It's free coupon app; likely includes ads or in-app purchases? Not explicit. But it's a coupon app that may display coupons and maybe partner offers. Could be ad-friendly. The description says ""free"" but no mention of ads. However typical coupon apps have ads or affiliate revenue. But we can't assume.

We need to score based on monetization potential: active updates, engagement features, likely ad-friendly. Not negative signals like termination or migration. So moderate to high. According to scale 0.60-1.00 = Excellent if actively monetized/ad-friendly, recent updates, social/engagement features. This app has recent updates and social features (chat, community). Monetization not explicit but likely. I'd lean towards upper half of 0.6-0.9 band: maybe 0.75.

But we must be deterministic; no speculation. The guidelines say ""Never assume monetization unless clearly mentioned or implied by events/features."" Are there any implied? It's a coupon app, free, with community features. Could imply ads. But not explicit. So maybe moderate but not high. Score maybe 0.55? Wait guidelines: ""When signals are clearly positive, prefer the upper half of the 0.4–0.9 band."" Positive signals: active updates, new features, social engagement. Not negative. So we can push to higher side. But still no explicit monetization. The scale says 0.60-1.00 = Excellent — actively monetized/ad-friendly, recent updates, social/engagement features. We have recent updates and social features but not explicitly monetized. However the app is free; typical coupon apps rely on affiliate revenue or ads. But we can't assume.

Maybe moderate: 0.45? Wait guidelines: ""When signals are clearly positive, prefer upper half of 0.4-0.9 band."" That would be 0.7-0.9. But we need to decide if signals are clearly positive. They are: many updates, new features, community. So yes.

But the scale says 0.60–1.00 = Excellent — actively monetized/ad-friendly, recent updates, social/engagement features. We have recent updates and social features but not explicitly monetized. But maybe we can still consider it as ad-friendly because it's free coupon app; typical for ads. The guidelines say ""Never assume monetization unless clearly mentioned or implied by events/features."" Are there any implied? The description says ""free"" and no registration, which might indicate that they rely on ads to monetize. That could be considered an implication: free apps often use ads. But not explicit.

Given the instructions, we should err on lower band if uncertain. But we have positive signals; maybe 0.55 or 0.60? The guidelines say ""When signals are clearly positive, prefer upper half of 0.4–0.9 band."" So I'd choose 0.70 maybe.

But also ""If inputs conflict, availability/service continuity (negative) overrides monetization/engagement (positive)."" No negative signals. So we can go high.

Let's compute rational score: maybe 0.75.  0.75.

Thus output line: [1124772645, 0.75] Let's produce that.[1124772645, 0.75]"
672151350,0.57,"We need to produce score. Evaluate: App LOCARI, description indicates 9 million downloads, free content, daily updates, no mention of monetization or ads? It says ""free"" but may have in-app purchases or ads. Not explicit. It's active with updates. No termination signals. So moderate/very good maybe 0.45-0.55? But guidelines: If positive signals, prefer upper half of 0.4–0.9 band. Positive: active updates, large user base, free content but likely monetized via ads or in-app purchases. Not explicit though. I'd lean 0.55? Let's choose 0.57 maybe.

Output line: [672151350, 0.57][672151350, 0.57]"
